id,description
4676,"Cầu Hà Tân bắc qua hạ lưu sông Thu Bồn gồm 16 nhịp đã xuống cấp nghiêm trọng, có nhiều khả năng đổ sập bất cứ lúc nào."
4677,"Với chủ đề liên quan đến toàn cầu hóa và dân tộc hóa, các sinh viên tổ chức tranh biện, mô phỏng cuộc họp của Liên Hợp Quốc."
4678,"Tổng số tiền và tài sản vi phạm được phát hiện qua thanh tra ở ACV, cần kiến nghị xử lý là hơn 3.600 tỷ đồng."
4679,"Ông Nguyễn Hữu Cầu cho rằng sắp xếp lại cấp trung gian trong bộ máy là việc khó, nhưng không thể để nhiều như hiện nay."
4680,"Trong hơn 50 năm qua, các quốc gia như Mỹ, Nga và Ấn Độ không ngừng nỗ lực khám phá và tìm kiếm sự sống trên sao Hỏa."
4681,"Nhận chở nữ khách nhí nhưng trên đường, tài xế taxi nổi cơn thú tính ép bé gái làm chuyện người lớn ở ngay ghế phụ."
4682,Các thầy cô giáo của Bộ Giáo dục và Đào tạo cùng thể hiện tài năng nấu ăn với hai món: sushi sắc màu và salad rau củ sốt Nhật.
4683,"Được đưa từ vùng núi Cao Bằng đến Hải Phòng, cây đào đá cổ thụ có giá bán 100 triệu đồng."
4684,Lệnh truy nã đỏ là quy ước truy nã của Interpol song không phải là lệnh bắt giữ quốc tế.
4685,Thiếu nữ Armenia 16 tuổi có khả năng dùng tóc mái để kéo xe ôtô nặng gần hai tấn.
4686,Người chuyển giới phải cống nạp gần 900 triệu cho băng giang hồ mới được bán dâm nhưng cơ quan điều tra xác định chỉ nửa tỷ đồng.
4687,"Luật sư vừa nộp đơn xin tham gia bảo vệ quyền lợi cho ông Trần Bắc Hà, song HĐXX không chấp nhận vì đơn không hợp lệ."
4688,"Bạn đừng bao giờ cho rằng dưới gầm giường, dưới tấm đệm hay tủ lạnh là nơi giấu đồ an toàn."
4689,"Khoa Minh (TP HCM) sở hữu tủ sách 100 cuốn, nhớ chính xác tên và vị trí các tiểu bang nước Mỹ trên bản đồ."
4690,"Hàng trăm người tập trung khắc phục, xử lý cây xanh ngã đổ, rác chất đống ở TP Nha Trang (Khánh Hòa) sau bão."
4691,"Mỹ trừng phạt hai công ty Trung Quốc cùng hàng loạt cá nhân, tổ chức Triều Tiên liên quan đến chương trình tên lửa và hạt nhân của Bình Nhưỡng."
4692,Nga đang điều tra một số nước bị nghi sản xuất chất nổ được dùng trong vụ tấn công các căn cứ quân sự của nước này tại Syria.
4693,"Khủng hoảng di cư, thiên tai, chiến tranh, tấn công khủng bố là những mảnh ghép không mấy sáng sủa của thế giới năm 2017."
4694,"Mực nước thủy điện Sông Bung 4 và Đăk Mi 4 vượt quá cao trình, tỉnh Quảng Nam yêu cầu hạ mực nước đón lũ trước ngày 4/11."
4695,"""As well"", ""but also"", ""yet"" là những từ thường gặp trong bài thi Toeic, trắc nghiệm nhanh dưới đây sẽ giúp bạn hiểu rõ hơn về cách dùng của chúng."
4696,Tàu vũ trụ Cassini sắp bay xuyên qua khí quyển sao Thổ và đâm xuống bề mặt hành tinh khí khổng lồ sau 13 năm khám phá.
4697,"Bực tức khi bị dạy dỗ, Thông cầm gậy bóng chày đánh liên tiếp vào đầu ông bác rể đang nằm trên giường."
4698,"Nguyên nhân con người không liên lạc được với người ngoài hành tinh có thể do họ sống dưới đáy biển, trên các hành tinh xa xôi."
4699,"Cơ quan quản lý ngành khoa học đưa ra nhiều chính sách, hỗ trợ, hướng dẫn doanh nghiệp khoa học công nghệ phát triển."
4700,"Trăm cảnh sát đồng loạt ập vào 8 nhà hàng ở TP HCM, các tiếp viên ăn mặc gợi cảm nhốn nháo."
4701,Nước ngập sâu khiến việc tiếp cận trang trại có gần 6.000 con lợn chết gặp nhiều khó khăn.
4702,"Nhiều nhà đổ sập, gạch rơi làm biến dạng ôtô khi trận động đất mạnh 7,3 độ rung chuyển biên giới Iran - Iraq, khiến hơn 300 người chết."
4703,"Sáng 8/1, trong lúc tranh cãi với nhân viên thu phí, một tài xế bị người lạ đánh vào mặt, khiến tình hình ở trạm BOT Sóc Trăng hỗn loạn."
4704,"Nghe tin bạn có mâu thuẫn với thiếu niên bán hàng thuê tại chợ hoa Quảng An (Tây Hồ, Hà Nội), Việt đâm chết nạn nhân."
4705,"Bạn dễ dàng tiếp cận, nắm bắt văn hóa Nhật Bản nếu thông thạo ngôn ngữ ở xứ sở mặt trời mọc."
4706,"Sau hai giờ hạ tải hàng hóa phục vụ cho chuyến thăm của Tổng thống Mỹ, máy bay vận tải hạng nặng Boeing C-17 đã rời đi."
4707,"Tổng cục Chính trị Công an nhân dân thông báo việc khoe có quan hệ với lãnh đạo Bộ để ""chạy trường"" là lừa đảo."
4708,Tiêm kích MiG-31 diễn tập săn tìm và diệt tên lửa hành trình đối phương bằng tên lửa không đối không.
4709,Kẻ lạ mặt cầm dao xông vào tấn công gia đình cụ bà ở Sóc Trăng trong đêm khiến hai người thiệt mạng.
4710,"Mưa lớn kéo dài, nước trên đồi đổ xuống quốc lộ 6 (đoạn qua thị trấn Lương Sơn, Hòa Bình), nhiều phương tiện ngập sâu không thể di chuyển."
4711,"Người đàn ông ở Cà Mau thuê căn biệt thự nằm biệt lập tổ chức đánh bạc, quy tụ các tay chơi trên địa bàn toàn tỉnh."
4712,"TP HCM có lợi thế về kênh rạch, nếu sông hoa và chợ nổi được làm sẽ là thương hiệu du lịch của thành phố."
4713,Cảnh tượng con rắn nhỏ tuyệt vọng tìm cách trốn thoát dù cả cơ thể đã nằm sâu dưới cổ họng ếch lọt vào ống kính một nhiếp ảnh gia.
4714,Đại học Bách khoa Hà Nội sẽ chủ trì tổ chức cuộc thi với sự tham gia của 30 đoàn đến từ các quốc gia và vùng lãnh thổ.
4715,"Lũ rút dần, người dân huyện Đại Lộc (Quảng Nam) mang vó đặt dày đặc chỗ nước chảy kéo bắt cá về làm thức ăn."
4716,Người phụ nữ giúp việc ở Hà Nam bị khởi tố với cáo buộc hành hạ người khác.
4717,"Ném gạch khiến ba nạn nhân bị thương, nhóm trai làng lại cầm dao xông vào nơi những người này cấp cứu, tiếp tục đâm chém."
4718,Rất nhiều người không tìm ra đáp án cho bài toán trong đề thi Olympic Balkan dành cho học sinh lớp 7-8.
4719,Con gái Bill Gates đam mê đua ngựa. Tiểu thư nhà Larry Ellison sử dụng khoản thừa kế để mở công ty sản xuất phim rất thành công tại Hollywood.
4720,"Nhiều em nhỏ ở quê nhà trung vệ Bùi Tiến Dũng ước mơ trở thành cầu thủ, song gặp khó do bóng đá ở Hà Tĩnh chưa phát triển."
4721,"Quân đội Nga sở hữu nhiều mẫu súng bắn tỉa có sức sát thương lớn, đủ sức hạ mục tiêu mặc áo giáp hạng nặng từ khoảng cách xa."
4722,"Bị Ân đâm dao vào lưng và cổ nhưng người đàn ông vẫn cố chống cự, quật ngã tên cướp và nhờ người dân khống chế."
4723,Thiết kế toilet thông minh có thể biến chất thải thành tro mà không cần sử dụng đến nước xả.
4724,Đàn ong vỡ tổ khi bị ném đá đã tấn công khiến tám học sinh và ba người dân phải nhập viện cấp cứu.
4725,Hàn Quốc ước tính lệnh trừng phạt tăng cường của Liên Hợp Quốc sẽ khiến Triều Tiên mất nguồn thu 250 triệu USD một năm từ xuất khẩu.
4726,"Các tổng thống Mỹ như Trump, Obama hay Gerald Ford từng có phút giây bối rối khi bắt tay các lãnh đạo thế giới."
4727,"Hàng trăm người dân đưa xe tải chặn tại trạm BOT ở Quảng Bình, khiến quốc lộ 1A tắc nghẽn cục bộ hơn tiếng đồng hồ."
4728,"Nhóm phụ nữ ở huyện Thủ Thừa (Long An) tự góp kinh phí nấu 600 suất cơm, nước suối phát miễn phí cho các sĩ tử vùng sâu."
4729,"Cách TP HCM 70 km, tỉnh này có nhiều tiềm năng du lịch với các di tích văn hóa lịch sử, loại trái cây và món ngon đặc trưng."
4730,"Chưa khảo sát OceanBank, không thông qua HĐQT, trong lần gặp đầu tiên với Hà Văn Thắm, ông Đinh La Thăng đã nhất trí cho PVN góp 20% vốn."
4731,"Các cụm từ hay dùng như ""Love at the first sight"" (Yêu từ cái nhìn đầu), ""To fall head over heels in love with someone"" (Yêu điên cuồng ai đó)."
4732,"Pháo binh Syria nã hàng chục rocket tự chế, dọn đường cho bộ binh tấn công mục tiêu phiến quân ở Đông Ghouta."
4733,Con cá mập trắng to lớn bơi sát một chiếc thuyền ở bãi biển Australia khiến người xem kinh ngạc.
4734,Các nhà khoa học Mỹ chế tạo thành công một cỗ máy cỡ nano có khả năng nâng vật nặng gấp 165 lần khối lượng của nó.
4735,"Trong 10 ngày đầu vận hành tuyến buýt sông số 1 (Bạch Đằng – Linh Đông), người dân sẽ được đi miễn phí."
4736,Sở thú Paris ngày 26/1 phải sơ tán vì khoảng 50 con khỉ đầu chó sổng chuồng gây náo loạn.
4737,"Tổng thống Mỹ cho rằng tính năng tàng hình và khả năng tác chiến của tiêm kích F-35 khiến nó gần giống ""chiến binh vô hình""."
4738,"CSGT đang xử lý vụ tai nạn thì một ôtô lao vào giữa hiện trường, tông một cảnh sát và nhiều người trong đám đông hiếu kỳ đứng xem."
4739,"Mark Zuckerberg sử dụng bàn làm việc giống mọi nhân viên Facebook, Ernest Hemingway làm việc tốt nhất khi đang đứng."
4740,"Cám ơn vì thu xếp cho mình gặp Trịnh Xuân Thanh, bà Thái Kiều Hương đưa ngay 5 tỷ đồng đến nhà ông Đinh Mạnh Thắng."
4741,"Kỳ thi vào lớp 10 THPT của Hà Nội có 2 trường hợp thi hộ, 4 thí sinh mang điện thoại vào phòng thi."
4742,Chủ các tập đoàn dầu khí giàu có được cho là người đỡ đầu cho Bunyodkor vươn lên thành siêu câu lạc bộ bóng đá của Uzbekistan.
4743,Nhiều người đi đường chứng kiến cảnh nữ tài xế bất tuân hiệu lệnh của cảnh sát giao thông nên đã chặn đầu để dừng xe.
4744,Nhiệt độ xuống 10 nên 10.000 học sinh mầm non và tiểu học ở huyện miền núi Minh Hóa (Quảng Bình) được nghỉ học.
4745,"Năm cán bộ Công an Ninh Thuận bị khởi tố, trong đó hai người bị bắt giam với cáo buộc đánh chết nam thanh niên trong nhà giam giữ."
4746,Thời tiết khắc nghiệt khiến Canada phải huỷ bỏ hoặc thay đổi các sự kiện trong hai ngày cuối tuần.
4747,"Phong trào biểu tình phản đối chính phủ ở Iran đã kéo dài 5 ngày, làm 13 người thiệt mạng, hàng chục người bị thương."
4748,Xin hỏi có nơi nào trên cơ thể chúng ta không bị nổi da gà hay không? (Anh Ngọc)
4749,"Xét đề nghị của Tổng giám đốc Thông tấn xã Việt Nam, Trưởng ban thi đua khen thưởng Trung ương, Thủ tướng truy tặng bằng khen cho Đinh Hữu Dư."
4750,"Những chú cảnh khuyển của Đồn biên phòng Nhâm (Thừa Thiên - Huế) hàng ngày thực hiện các bài tập đánh hơi ma túy, vồ bắt tội phạm...."
4751,"Nếu nước ở tất cả đại dương đổ xuống miệng cống 10 mét ở vực sâu nhất thế giới Mariana, diện mạo Trái Đất sẽ thay đổi đáng kể."
4752,"Xin hỏi tại sao khi hong gió trong thời gian dài, quả hồng lại có vị ngọt hơn so với không hong? (Hà Anh)"
4753,"Ông Nguyễn Xuân Phúc khẳng định trong chương trình hành động của Chính phủ sẽ không ""để ai ở lại phía sau"", không để có người nghèo cùng cực."
4754,"Hàng chục báng súng, mặt nạ phòng độc, thiết bị truyền tin... của người đàn ông Đài Loan bị phát hiện khi gửi lên máy bay tại Tân Sơn Nhất."
4755,"Bị cảnh sát giao thông xử phạt vượt đèn vàng khi xe vừa đi qua vạch, tài xế tranh cãi với cảnh sát nhưng không được chấp nhận."
4756,"Mỗi ngày ngư dân huyện Châu Phú, tỉnh An Giang có khoản thu nhập từ một đến ba triệu đồng từ nghề đặt dớn cá vào mùa nước lũ."
4757,"Sau vài giờ đi bắn chim, thanh niên ở Cà Mau được người dân phát hiện gục chết bên cạnh khẩu súng, đầu bị tác động mạnh."
4758,"Khối C ngành Luật của trường lấy điểm chuẩn cao nhất là 27,5."
4759,"Nạn nhân trình báo, đám thanh niên lao xe máy ầm ầm đến, bắn ba phát đạn hoa cải về căn chòi ở đầm tôm có 3 người bên trong."
4760,"Phản ứng vui mừng tột độ của nam sinh được ghi lại và đạt hơn 3,5 triệu lượt xem khi đăng lên mạng xã hội."
4761,"Cây cầu quay dầm rỗng trọng lượng hàng nghìn tấn ở Vũ Hán, Trung Quốc, hoàn thành góc quay 100 độ trong 100 phút."
4762,"Tên lửa mạnh nhất thế giới mới được thử nghiệm của SpaceX có lực đẩy lên tới 5 triệu pound, tương đương 18 máy bay Boeing 747."
4763,"""Bạn hãy học từ thất bại của người khác chứ đừng học từ thành công"", Jack Ma chia sẻ với sinh viên Hà Nội."
4764,"Trong khi các đại biểu chất vấn Giám đốc Sở Giáo dục, Chủ tịch HĐND TP HCM chỉ ra ""trách nhiệm của quận 12"" trong vụ trẻ mầm non bị"
4765,Giới khoa học ước tính độ tuổi Trái Đất bằng phương pháp xác định đồng vị phóng xạ các loại đá trên hành tinh và thiên thạch ngoài vũ trụ.
