id,description
4818,"Sau 15 giờ vượt sóng gió trên biển, lực lượng chức năng đưa chín ngư dân Quảng Bình cập bờ an toàn."
4819,"Tổng mức đầu tư dự án cao tốc Bắc Nam dài 654 km là trên 118.000 tỷ đồng, trong đó có 55.000 tỷ đồng vốn nhà nước."
4820,"16h30 ngày 21/11, đường sắt Bắc Nam thông trở lại sau hai lần bị tê liệt do sự cố sạt lở đá ở đèo Hải Vân (Thừa Thiên Huế)."
4821,"Dự kiến 10 chiếc xe điện tử 8-14 chỗ, hoạt động 5h - 22h hàng ngày sẽ được đưa vào khai thác trong tháng 11 phục vụ khách đi buýt"
4822,"Người dân TP Mỹ Tho (Tiền Giang) nuôi ngựa kéo xe phục vụ khách du lịch, thu nhập khoảng 20 triệu mỗi tháng."
4823,Hoả hoạn hơn nửa ngày đã làm sập nhà xưởng và thiêu rụi nhiều nguyên vật liệu tại Công ty TNHH Bông Thái Bình.
4824,"Để hơn 100 hecta rừng tự nhiên bị phá, chủ tịch xã bị cách hết các chức vụ Đảng; cán bộ địa chính bị khai trừ Đảng."
4825,Hải Phòng tuýt còi việc xã Bạch Đằng giới thiệu người vừa trượt chức danh chủ tịch xã để bầu lại vào vị trí này.
4826,"Nhà chức trách xác định, tài xế có nồng độ cồn trong hơi thở khi lái xe ôtô 5 chỗ đối đầu với xe tải khiến bốn người tử vong."
4827,"Cơ quan điều tra cáo buộc, cựu chủ tịch HĐQT PVN Đinh La Thăng vượt quyền duyệt góp vốn vào OceanBank khiến gây thiệt hại 800 tỷ đồng."
4828,"Nhà chức trách huyện Khoái Châu (Hưng Yên) phong tỏa hiện trường để tìm hướng xử lý hai tấn đầu đạn được người mua phế liệu thu gom, chất đống."
4829,"Nhà máy ở phía nam Italy sản xuất dầu bằng phương pháp ép lạnh truyền thống, nhằm lưu giữ hương vị đặc trưng của trái ôliu."
4830,"Chạy xe máy vào buổi tối, ông Thọ gặp tai nạn tử vong, thi thể bị bỏ lại giữa đường."
4831,"Khi ai đó giận dữ, người ta thường nói ""keep ... on"". Từ ""shoe"", ""shirt"" hay ""coat"" phù hợp để điền vào chỗ trống?"
4832,"Tại văn phòng Google ở Zurich, Thụy Sĩ, nhân viên có thể họp trong cáp treo, ngủ trong bồn tắm và tận hưởng dịch vụ massage miễn phí."
4833,"Thuyền trưởng tàu cá đột quỵ trên biển, trực thăng không quân được huy động bay 2.000 km đưa nạn nhân vào bờ cấp cứu."
4834,"Hơn 100 xe máy gửi trong bãi ở bến xe Miền Đông nhiều năm qua không có người đến nhận, nhiều xe hư hỏng mục nát."
4835,"Tại Hội nghị cấp cao APEC, lực lượng chức năng phát hiện 27 cuộc tấn công có chủ đích vào hệ thống máy chủ, trung tâm báo chí."
4836,Phó giám đốc cùng 8 nhân viên trung tâm điều hành xe buýt bị đình chỉ công tác nửa tháng để điều tra liên quan tiêu cực.
4837,"Điểm nhấn của ngôi chùa Việt Nam Quốc Tự (quận 10, TP HCM) là bảo tháp 13 tầng, cao 63 m, sẽ được hoàn thành dịp Tết Nguyên đán 2018."
4838,"Thấy quán cà phê bùng cháy dữ dội, cô gái bệnh thiểu năng kẹt bên trong, người đàn ông ở Tây Ninh phá cửa, lao vào cứu người."
4839,"Sau tai nạn liên hoàn tại quận Thủ Đức, ôtô bốc cháy khiến hơn 10 du khách nước ngoài hoảng loạn bỏ chạy, kêu cứu."
4840,"Ủng hộ tiền giúp trẻ em Việt Nam, ông Bob Parsons khẳng định ""đây mới là sự khởi đầu và hy vọng có thể làm nhiều hơn nữa""."
4841,"Mưa lớn kết hợp với triều cường dâng cao nhấn chìm nhiều diện tích đất trồng lúa, hoa màu của nông dân Cà Mau."
4842,TechDemo 2017 dự kiến công bố 1.800 nguồn cung công nghệ và ký kết các hợp đồng trị giá 200 tỷ đồng.
4843,"Trưa 16/11, Khánh Hòa, Phú Yên, Bình Định, Quảng Ngãi đã nhận 17 tấn hàng cứu trợ trị giá gần 175.000 USD tại sân bay Cam Ranh."
4844,"Đoàn kiểm tra phát hiện khách sạn có vốn đầu tư 300 tỷ đồng ở Phú Quốc xây vượt tầng so với giấy phép, buộc tháo dỡ phần sai phạm."
4845,Bình điện trong công ty sản xuất giày dép ở Đồng Nai bất ngờ phát nổ khiến nhiều công nhân bị bỏng và ngất xỉu.
4846,"Dự kiến cuối năm nay, cầu Vàm Cống nối Đồng Tháp với Cần Thơ sẽ thông xe, tuy nhiên một dầm thép nặng 90 tấn đã bị nứt."
4847,"Phía đông Philippines xuất hiện một vùng áp thấp, khả năng mạnh lên và hướng vào biển Đông."
4848,"Lô hàng cứu trợ trị giá gần 175.000 USD, được đại diện bốn tỉnh thiệt hại do bão Damrey tiếp nhận ngay tại sân bay Cam Ranh."
4849,"Chủ tịch tỉnh Quảng Nam khẳng định, vừa qua thủy điện đã cắt giảm lũ cho hạ du, nếu không sẽ vượt lũ năm 1999."
4850,"Nhiều tháng nay, chị Mị cùng nhiều bạn trẻ đã thực hiện các bức bích họa với mong muốn đem đến vẻ đẹp cho những con ngõ nhỏ không rác"
4851,"Chiều 16/11, Bộ trưởng Tài chính Đinh Tiến Dũng và Thống đốc Ngân hàng Nhà nước Lê Minh Hưng sẽ trả lời chất vấn của đại biểu Quốc hội."
4852,"Theo đề án 9.000 tiến sĩ, từ nhu cầu nhân lực, cơ sở đào tạo cử người đi học, Bộ Giáo dục hỗ trợ bằng cơ chế chứ không tuyển"
4853,"Giáo viên trường mầm non sơ suất, để gói bột thông tắc bồn cầu trong lớp học, trẻ lấy ra ăn và phải nhập viện cấp cứu."
4854,"Tuyến metro 3A giúp kết nối ba trung tâm vận chuyển hành khách lớn của thành phố, tăng hiệu quả khai thác tuyến số 1 và 2."
4855,"Chủ tịch UBND Hậu Giang Lữ Văn Hùng được tín nhiệm làm Bí thư Tỉnh ủy, thay thế ông Trần Công Chánh nghỉ hưu theo nguyện vọng."
4856,"Nhằm duy trì kênh truyền thông tin trong điều kiện bất lợi như thiên tai, dự án kết hợp giữa đại học của Anh và Việt giành giải Newton 2017."
4857,"Sáng 16/11, nhánh cầu vượt thép Nguyễn Kiệm - Hoàng Minh Giám (TP HCM) được thông xe sau khoảng 3 tháng thi công."
4858,"Ban Dân nguyện Quốc hội cho hay, nhiều vụ tham nhũng được phát hiện do tố cáo của người dân hoặc mâu thuẫn nội bộ, không phải do thanh, kiểm tra."
4859,"Từ hai cặp cá trê bạch tạng, chủ bè cá ở Cần Thơ đã lai tạo ra hàng nghìn con cá trê hồng, thu hút khách tham quan."
4860,"Ngoài phản ánh thái độ khó chịu của công chức, video đăng trên cổng thông tin điện tử Đăk Lăk còn kêu gọi cán bộ ""nở một nụ cười"" khi làm"
4861,"Để cấp dưới lừa người dân mua 5 lô đất gần khu nghỉ dưỡng với giá rẻ, Trưởng phòng Tài nguyên ở Hà Tĩnh bị chuyển xuống làm chuyên viên."
4862,"Cơ quan điều tra cáo buộc, cựu chủ tịch HĐQT PVN Đinh La Thăng vượt quyền duyệt góp vốn vào OceanBank khiến gây thiệt hại 800 tỷ đồng."
4863,"Nhà chức trách huyện Khoái Châu (Hưng Yên) phong tỏa hiện trường để tìm hướng xử lý hai tấn đầu đạn được người mua phế liệu thu gom, chất đống."
4864,"Nhà máy ở phía nam Italy sản xuất dầu bằng phương pháp ép lạnh truyền thống, nhằm lưu giữ hương vị đặc trưng của trái ôliu."
4865,"Chạy xe máy vào buổi tối, ông Thọ gặp tai nạn tử vong, thi thể bị bỏ lại giữa đường."
4866,"Khi ai đó giận dữ, người ta thường nói ""keep ... on"". Từ ""shoe"", ""shirt"" hay ""coat"" phù hợp để điền vào chỗ trống?"
4867,"Tại văn phòng Google ở Zurich, Thụy Sĩ, nhân viên có thể họp trong cáp treo, ngủ trong bồn tắm và tận hưởng dịch vụ massage miễn phí."
4868,"Trên nghị trường, người đứng đầu Chính phủ nhấn mạnh việc ""không cho phép chìm xuồng các vụ án tham nhũng, cờ gian bạc lận""."
4869,"Ông Nguyễn Hoà Bình khẳng định phòng xét xử sơ thẩm vụ án Châu Thị Thu Nga ""diễn ra bình thường, không xảy ra sự cố kỹ thuật""."
4870,"Món bánh từ gạo, bắp... có vị ngọt, béo ngậy, thơm lừng được người Quảng Ngãi ăn vặt và gửi vào Sài Gòn cho người xa xứ."
4871,"Khi thủy triều xuống, người dân xã đảo Quan Lạn (Vân Đồn, Quảng Ninh) ra các bãi sú để đào ngán, kiếm 400 đến 800 nghìn đồng mỗi ngày."
4872,"Mưa to kèm gió lớn xuất hiện tối 18/11 khiến nhiều cây xanh ở quận Thủ Đức, TP HCM bật gốc, ngã đè vào nhà dân."
4873,"Cho rằng bác sĩ tắc trách, thiết bị không tốt khiến cụ ông ở Cà Mau qua đời, người nhà bệnh nhân đập phá bệnh viện."
4874,Thủy điện Hương Điền với 820 triệu m3 bắt đầu xả lúc 13h ngày 18/11 trước nguy cơ lũ lớn có thể xảy ra.
4875,"Những tinh hoa làng nghề truyền thống ở Quảng Nam và Đà Nẵng đã hội tụ về bảo tàng để giới thiệu đến người dân, du khách."
4876,"Sáng nay, trường Lương Thế Vinh (Hà Nội) tổ chức lễ chào mừng ngày Nhà giáo Việt Nam và triển lãm ""Dấu ấn"" tri ân thầy Văn Như Cương."
4877,"16 xe bus được dán băng rôn ""chung tay chấm dứt bạo lực với phụ nữ và trẻ em gái"" đã chạy trên nhiều tuyến phố ở Đà Nẵng."
4878,"Để tìm cách khắc phục sự cố, chuyên gia xây dựng cho rằng cần kiểm tra toàn bộ từ chất lượng thép, thiết kế, thi công, thẩm định dầm..."
4879,"Sai sót trong việc chi trả gần 5,7 tỷ đồng tiền hỗ trợ học sinh nghèo, cựu chủ tịch huyện và trưởng phòng đương chức bị kỷ luật."
4880,"Xuất viện sau gần ba năm điều trị, thượng úy Dương thường thức dậy đúng giờ, tập kéo xà tự chế để tăng sức khỏe, cầm nắm đồ vật bằng"
4881,"Cơn bão thứ hai trong nửa tháng, có thể đổ bộ vào các tỉnh Khánh Hòa - Bình Thuận ảnh hưởng đến TP HCM."
4882,"Từ cặp trâu đầu tiên, sau 20 năm, vợ chồng bà Hải ở Long Biên, Hà Nội đã phát triển thành đàn trâu hơn 200 con có giá trị kinh"
4883,"Vùng bão đổ bộ trực tiếp từ Ninh Thuận, Bình Thuận đến Bà Rịa - Vũng Tàu, khu vực ảnh hưởng gián tiếp mở rộng đến TP HCM và Bến Tre."
4884,Nhiều tiếng nổ liên hồi kèm theo mùi gas bốc ra nồng nặc khiến hàng trăm người ở quận 12 hoảng loạn tháo chạy.
4885,"Chủ nhiệm Uỷ ban Tư pháp cho rằng, ""trong 3 năm ngân sách đã chi số tiền lớn để thực hiện Chính phủ điện tử""."
4886,"Bộ trưởng Thông tin Truyền thông nói, tự do báo chí là quyền căn bản của công dân được ghi trong Hiến pháp."
4887,"Quận 3 muốn giữ lại toàn bộ tiền xử phạt vi phạm trật tự đô thị để tăng lương cho cán bộ từ 1,7 lên 4 triệu đồng một tháng."
4888,"Câu chuyện tiền lương, đời sống cho giáo viên một lần nữa được ""làm nóng"" bởi chia sẻ của những nhà giáo hưu trí ở TP HCM."
4889,"Đây là ""bãi giữ xe lớn nhất nước"" và bị ngưng hoạt động ba tháng trước nên quận 1 đề xuất làm công viên."
4890,"3 năm sau ngày máy bay Mi-171 rơi tại Hòa Lạc, thượng úy Đinh Văn Dương được gắn thêm cánh tay giả để dễ dàng sinh hoạt."
4891,"Lãnh đạo Chính phủ cho hay, với mạng xã hội xuyên biên giới, Việt Nam sẽ có thái độ rõ ràng, kiên quyết, phù hợp với luật pháp quốc tế"
4892,"Trong 8 nhãn hiệu tham gia dự án, Ban tổ chức lựa chọn và công nhận 6 nhãn hiệu đã khẳng định được uy tín trên thị trường."
4893,Đàn ếch với mỗi con nặng gần một kg mang lại cho người nông dân ở Thái Bình nguồn thu 3 tỷ đồng hàng năm.
4894,"Toàn bộ dữ liệu cầu Vàm Cống đã được gửi sang Hàn Quốc, để các chuyên gia tìm nguyên nhân và biện pháp khắc phục sự cố nứt dầm thép."
4895,"Sau tai nạn liên hoàn tại quận Thủ Đức, ôtô bốc cháy khiến hơn 10 du khách nước ngoài hoảng loạn bỏ chạy, kêu cứu."
4896,"Chiều nay, áp thấp nhiệt đới vượt Philippines vào biển Đông, hướng tới Nam Trung Bộ. Không khí lạnh xuống miền Bắc vào chiều mai, nền nhiệt giảm 8-10 độ."
4897,"Cơ quan điều tra cáo buộc, cựu chủ tịch HĐQT PVN Đinh La Thăng vượt quyền duyệt góp vốn vào OceanBank khiến gây thiệt hại 800 tỷ đồng."
4898,"Nhà chức trách huyện Khoái Châu (Hưng Yên) phong tỏa hiện trường để tìm hướng xử lý hai tấn đầu đạn được người mua phế liệu thu gom, chất đống."
4899,"Nhà máy ở phía nam Italy sản xuất dầu bằng phương pháp ép lạnh truyền thống, nhằm lưu giữ hương vị đặc trưng của trái ôliu."
4900,"Chạy xe máy vào buổi tối, ông Thọ gặp tai nạn tử vong, thi thể bị bỏ lại giữa đường."
4901,"Khi ai đó giận dữ, người ta thường nói ""keep ... on"". Từ ""shoe"", ""shirt"" hay ""coat"" phù hợp để điền vào chỗ trống?"
4902,"Tại văn phòng Google ở Zurich, Thụy Sĩ, nhân viên có thể họp trong cáp treo, ngủ trong bồn tắm và tận hưởng dịch vụ massage miễn phí."
4903,"40 nhà giáo tiêu biểu đại diện cho hơn 80.000 giáo viên, cán bộ ngành giáo dục TP HCM được vinh danh giải thưởng Võ Trường Toản thứ 20."
4904,"Mưa giông lớn tối qua đã khiến nhiều nhà dân ở các quận 9, Thủ Đức (TP HCM) bị tốc mái, cây cối ngổn ngang trên nhiều tuyến đường."
